flight_no,departure_airport,arrival_airport,scheduled_departure,scheduled_arrival,aircraft
PG0649,Брянск,Белгород,2016-10-19 11:35:00+00:00,2016-10-19 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-11-09 11:35:00+00:00,2016-11-09 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-17 11:35:00+00:00,2016-10-17 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-14 11:35:00+00:00,2016-10-14 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-09-13 11:35:00+00:00,2016-09-13 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-09-27 11:35:00+00:00,2016-09-27 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-09-15 11:35:00+00:00,2016-09-15 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-18 11:35:00+00:00,2016-10-18 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-13 11:35:00+00:00,2016-10-13 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-11-01 11:35:00+00:00,2016-11-01 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-20 11:35:00+00:00,2016-10-20 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-11-12 11:35:00+00:00,2016-11-12 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-07 11:35:00+00:00,2016-10-07 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-11-11 11:35:00+00:00,2016-11-11 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-22 11:35:00+00:00,2016-10-22 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-09-29 11:35:00+00:00,2016-09-29 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-25 11:35:00+00:00,2016-10-25 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-02 11:35:00+00:00,2016-10-02 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-03 11:35:00+00:00,2016-10-03 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-11-04 11:35:00+00:00,2016-11-04 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-15 11:35:00+00:00,2016-10-15 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-09-22 11:35:00+00:00,2016-09-22 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-23 11:35:00+00:00,2016-10-23 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-11-08 11:35:00+00:00,2016-11-08 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-05 11:35:00+00:00,2016-10-05 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-28 11:35:00+00:00,2016-10-28 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-21 11:35:00+00:00,2016-10-21 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-01 11:35:00+00:00,2016-10-01 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-09-24 11:35:00+00:00,2016-09-24 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-24 11:35:00+00:00,2016-10-24 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-09-26 11:35:00+00:00,2016-09-26 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-06 11:35:00+00:00,2016-10-06 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-09-21 11:35:00+00:00,2016-09-21 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-11-02 11:35:00+00:00,2016-11-02 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-11-05 11:35:00+00:00,2016-11-05 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-09-30 11:35:00+00:00,2016-09-30 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-11-03 11:35:00+00:00,2016-11-03 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-09-17 11:35:00+00:00,2016-09-17 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-09 11:35:00+00:00,2016-10-09 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-10 11:35:00+00:00,2016-10-10 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-09-23 11:35:00+00:00,2016-09-23 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-08 11:35:00+00:00,2016-10-08 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-09-28 11:35:00+00:00,2016-09-28 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-09-14 11:35:00+00:00,2016-09-14 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-04 11:35:00+00:00,2016-10-04 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-16 11:35:00+00:00,2016-10-16 12:00:00+00:00,Sukhoi SuperJet-100
PG0649,Брянск,Белгород,2016-10-29 11:35:00+00:00,2016-10-29 12:00:00+00:00,Sukhoi SuperJet-100
PG0562,Сочи,Внуково,2016-09-16 13:00:00+00:00,2016-09-16 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-19 13:00:00+00:00,2016-10-19 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-02 13:00:00+00:00,2016-10-02 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-05 13:00:00+00:00,2016-10-05 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-11-09 13:00:00+00:00,2016-11-09 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-09-19 13:00:00+00:00,2016-09-19 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-09-26 13:00:00+00:00,2016-09-26 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-09-17 13:00:00+00:00,2016-09-17 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-11-07 13:00:00+00:00,2016-11-07 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-18 13:00:00+00:00,2016-10-18 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-09-21 13:00:00+00:00,2016-09-21 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-12 13:00:00+00:00,2016-10-12 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-09 13:00:00+00:00,2016-10-09 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-09-30 13:00:00+00:00,2016-09-30 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-24 13:00:00+00:00,2016-10-24 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-11-06 13:00:00+00:00,2016-11-06 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-09-20 13:00:00+00:00,2016-09-20 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-09-13 13:00:00+00:00,2016-09-13 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-14 13:00:00+00:00,2016-10-14 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-11-08 13:00:00+00:00,2016-11-08 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-11-10 13:00:00+00:00,2016-11-10 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-25 13:00:00+00:00,2016-10-25 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-28 13:00:00+00:00,2016-10-28 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-06 13:00:00+00:00,2016-10-06 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-11-04 13:00:00+00:00,2016-11-04 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-26 13:00:00+00:00,2016-10-26 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-23 13:00:00+00:00,2016-10-23 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-09-14 13:00:00+00:00,2016-09-14 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-15 13:00:00+00:00,2016-10-15 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-09-27 13:00:00+00:00,2016-09-27 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-09-22 13:00:00+00:00,2016-09-22 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-11-11 13:00:00+00:00,2016-11-11 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-22 13:00:00+00:00,2016-10-22 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-03 13:00:00+00:00,2016-10-03 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-16 13:00:00+00:00,2016-10-16 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-09-25 13:00:00+00:00,2016-09-25 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-04 13:00:00+00:00,2016-10-04 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-09-18 13:00:00+00:00,2016-09-18 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-11-01 13:00:00+00:00,2016-11-01 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-11-12 13:00:00+00:00,2016-11-12 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-21 13:00:00+00:00,2016-10-21 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-09-29 13:00:00+00:00,2016-09-29 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-13 13:00:00+00:00,2016-10-13 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-30 13:00:00+00:00,2016-10-30 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-29 13:00:00+00:00,2016-10-29 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-09-15 13:00:00+00:00,2016-09-15 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-11 13:00:00+00:00,2016-10-11 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-09-23 13:00:00+00:00,2016-09-23 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-20 13:00:00+00:00,2016-10-20 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-09-28 13:00:00+00:00,2016-09-28 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-11-02 13:00:00+00:00,2016-11-02 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-08 13:00:00+00:00,2016-10-08 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-11-03 13:00:00+00:00,2016-11-03 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-10 13:00:00+00:00,2016-10-10 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-07 13:00:00+00:00,2016-10-07 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-31 13:00:00+00:00,2016-10-31 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-09-24 13:00:00+00:00,2016-09-24 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-27 13:00:00+00:00,2016-10-27 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-01 13:00:00+00:00,2016-10-01 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-10-17 13:00:00+00:00,2016-10-17 14:45:00+00:00,Boeing 767-300
PG0562,Сочи,Внуково,2016-11-05 13:00:00+00:00,2016-11-05 14:45:00+00:00,Boeing 767-300
PG0013,Сочи,Шереметьево,2016-10-26 14:15:00+00:00,2016-10-26 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-10 14:15:00+00:00,2016-10-10 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-23 14:15:00+00:00,2016-10-23 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-11-08 14:15:00+00:00,2016-11-08 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-20 14:15:00+00:00,2016-10-20 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-09-19 14:15:00+00:00,2016-09-19 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-09-26 14:15:00+00:00,2016-09-26 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-01 14:15:00+00:00,2016-10-01 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-18 14:15:00+00:00,2016-10-18 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-28 14:15:00+00:00,2016-10-28 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-09-15 14:15:00+00:00,2016-09-15 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-09-25 14:15:00+00:00,2016-09-25 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-11-03 14:15:00+00:00,2016-11-03 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-17 14:15:00+00:00,2016-10-17 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-09-14 14:15:00+00:00,2016-09-14 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-03 14:15:00+00:00,2016-10-03 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-19 14:15:00+00:00,2016-10-19 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-09-27 14:15:00+00:00,2016-09-27 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-25 14:15:00+00:00,2016-10-25 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-09-17 14:15:00+00:00,2016-09-17 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-09-16 14:15:00+00:00,2016-09-16 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-09-30 14:15:00+00:00,2016-09-30 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-21 14:15:00+00:00,2016-10-21 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-09-22 14:15:00+00:00,2016-09-22 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-11-09 14:15:00+00:00,2016-11-09 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-16 14:15:00+00:00,2016-10-16 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-11-10 14:15:00+00:00,2016-11-10 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-09-20 14:15:00+00:00,2016-09-20 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-09-18 14:15:00+00:00,2016-09-18 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-11 14:15:00+00:00,2016-10-11 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-24 14:15:00+00:00,2016-10-24 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-09-21 14:15:00+00:00,2016-09-21 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-27 14:15:00+00:00,2016-10-27 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-11-06 14:15:00+00:00,2016-11-06 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-11-02 14:15:00+00:00,2016-11-02 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-30 14:15:00+00:00,2016-10-30 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-09 14:15:00+00:00,2016-10-09 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-11-07 14:15:00+00:00,2016-11-07 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-31 14:15:00+00:00,2016-10-31 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-13 14:15:00+00:00,2016-10-13 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-04 14:15:00+00:00,2016-10-04 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-11-12 14:15:00+00:00,2016-11-12 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-14 14:15:00+00:00,2016-10-14 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-05 14:15:00+00:00,2016-10-05 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-09-24 14:15:00+00:00,2016-09-24 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-07 14:15:00+00:00,2016-10-07 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-29 14:15:00+00:00,2016-10-29 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-22 14:15:00+00:00,2016-10-22 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-11-04 14:15:00+00:00,2016-11-04 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-12 14:15:00+00:00,2016-10-12 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-09-13 14:15:00+00:00,2016-09-13 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-08 14:15:00+00:00,2016-10-08 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-11-11 14:15:00+00:00,2016-11-11 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-09-28 14:15:00+00:00,2016-09-28 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-09-23 14:15:00+00:00,2016-09-23 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-11-05 14:15:00+00:00,2016-11-05 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-09-29 14:15:00+00:00,2016-09-29 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-02 14:15:00+00:00,2016-10-02 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-06 14:15:00+00:00,2016-10-06 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-10-15 14:15:00+00:00,2016-10-15 16:00:00+00:00,Boeing 777-300
PG0013,Сочи,Шереметьево,2016-11-01 14:15:00+00:00,2016-11-01 16:00:00+00:00,Boeing 777-300
PG0522,Сочи,Курумоч,2016-10-12 10:10:00+00:00,2016-10-12 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-10-28 10:10:00+00:00,2016-10-28 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-10-01 10:10:00+00:00,2016-10-01 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-10-09 10:10:00+00:00,2016-10-09 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-10-18 10:10:00+00:00,2016-10-18 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-11-10 10:10:00+00:00,2016-11-10 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-10-25 10:10:00+00:00,2016-10-25 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-11-07 10:10:00+00:00,2016-11-07 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-10-24 10:10:00+00:00,2016-10-24 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-09-22 10:10:00+00:00,2016-09-22 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-10-27 10:10:00+00:00,2016-10-27 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-11-04 10:10:00+00:00,2016-11-04 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-10-14 10:10:00+00:00,2016-10-14 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-09-27 10:10:00+00:00,2016-09-27 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-10-30 10:10:00+00:00,2016-10-30 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-09-18 10:10:00+00:00,2016-09-18 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-09-14 10:10:00+00:00,2016-09-14 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-09-30 10:10:00+00:00,2016-09-30 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-11-12 10:10:00+00:00,2016-11-12 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-10-21 10:10:00+00:00,2016-10-21 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-11-11 10:10:00+00:00,2016-11-11 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-09-23 10:10:00+00:00,2016-09-23 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-10-10 10:10:00+00:00,2016-10-10 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-10-13 10:10:00+00:00,2016-10-13 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-10-02 10:10:00+00:00,2016-10-02 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-11-05 10:10:00+00:00,2016-11-05 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-10-29 10:10:00+00:00,2016-10-29 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-10-08 10:10:00+00:00,2016-10-08 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-10-04 10:10:00+00:00,2016-10-04 12:00:00+00:00,Boeing 737-300
PG0522,Сочи,Курумоч,2016-10-17 10:10:00+00:00,2016-10-17 12:00:00+00:00,Boeing 737-300
